time_s,voltage_V,code_signed_est
8.416667,-0.00039,-78
8.419444,-0.000385,-77
8.422222,-0.000385,-77
8.425,-0.000395,-79
8.427778,-0.00039,-78
8.430556,-0.000395,-79
8.433333,-0.00038,-76
8.436111,-0.000375,-75
8.438889,-0.00038,-76
8.441667,-0.000385,-77
8.444444,-0.0004,-80
8.447222,-0.000385,-77
8.45,-0.00038,-76
8.452778,-0.000375,-75
8.455556,-0.00038,-76
8.458333,-0.000395,-79
8.461111,-0.000395,-79
8.463889,-0.000385,-77
8.466667,-0.000375,-75
8.469444,-0.00037,-74
8.472222,-0.000365,-73
8.475,-0.000385,-77
8.477778,-0.000395,-79
8.480556,-0.000385,-77
8.483333,-0.000385,-77
8.486111,-0.00037,-74
8.488889,-0.000375,-75
8.491667,-0.00037,-74
8.494444,-0.000375,-75
8.497222,-0.000375,-75
8.5,-0.00037,-74
8.502778,-0.000355,-71
8.505556,-0.000365,-73
8.508333,-0.00038,-76
8.511111,-0.000375,-75
8.513889,-0.00037,-74
8.516667,-0.00038,-76
8.519444,-0.000365,-73
8.522222,-0.00037,-74
8.525,-0.000375,-75
8.527778,-0.00039,-78
8.530556,-0.00038,-76
8.533333,-0.000375,-75
8.536111,-0.00038,-76
8.538889,-0.00037,-74
8.541667,-0.000375,-75
8.544444,-0.00038,-76
8.547222,-0.000385,-77
8.55,-0.000385,-77
8.552778,-0.00037,-74
8.555556,-0.000375,-75
8.558333,-0.000375,-75
8.561111,-0.00038,-76
8.563889,-0.00038,-76
8.566667,-0.00038,-76
8.569444,-0.00038,-76
8.572222,-0.000375,-75
8.575,-0.00039,-78
8.577778,-0.000395,-79
8.580556,-0.000385,-77
8.583333,-0.000385,-77
8.586111,-0.000375,-75
8.588889,-0.000375,-75
8.591667,-0.000385,-77
8.594444,-0.000385,-77
8.597222,-0.00039,-78
8.6,-0.00037,-74
8.602778,-0.000365,-73
8.605556,-0.000365,-73
8.608333,-0.000375,-75
8.611111,-0.000385,-77
8.613889,-0.00035,-70
8.616667,-0.000345,-69
8.619444,-0.000325,-65
8.622222,-0.000325,-65
8.625,-0.00033,-66
8.627778,-0.000325,-65
8.630556,-0.000325,-65
8.633333,-0.000315,-63
8.636111,-0.000315,-63
8.638889,-0.000315,-63
8.641667,-0.0003,-60
8.644444,-0.0003,-60
8.647222,-0.000285,-57
8.65,-0.00027,-54
8.652778,-0.000265,-53
8.655556,-0.00026,-52
8.658333,-0.000275,-55
8.661111,-0.000285,-57
8.663889,-0.000265,-53
8.666667,-0.000255,-51
8.669444,-0.00025,-50
8.672222,-0.00027,-54
8.675,-0.00028,-56
8.677778,-0.000285,-57
8.680556,-0.000285,-57
8.683333,-0.00028,-56
8.686111,-0.00027,-54
8.688889,-0.00027,-54
8.691667,-0.00027,-54
8.694444,-0.000285,-57
8.697222,-0.00028,-56
8.7,-0.000275,-55
8.702778,-0.00027,-54
8.705556,-0.000265,-53
8.708333,-0.000275,-55
8.711111,-0.00029,-58
8.713889,-0.000285,-57
8.716667,-0.000285,-57
8.719444,-0.000275,-55
8.722222,-0.00027,-54
8.725,-0.00028,-56
8.727778,-0.000295,-59
8.730556,-0.00028,-56
8.733333,-0.00027,-54
8.736111,-0.00027,-54
8.738889,-0.000275,-55
8.741667,-0.000285,-57
8.744444,-0.0003,-60
8.747222,-0.000295,-59
8.75,-0.00029,-58
8.752778,-0.000295,-59
8.755556,-0.0003,-60
8.758333,-0.00029,-58
8.761111,-0.000305,-61
8.763889,-0.000295,-59
8.766667,-0.00029,-58
8.769444,-0.000295,-59
8.772222,-0.00029,-58
8.775,-0.00031,-62
8.777778,-0.00032,-64
8.780556,-0.000315,-63
8.783333,-0.000315,-63
8.786111,-0.0003,-60
8.788889,-0.000305,-61
8.791667,-0.000315,-63
8.794444,-0.00033,-66
8.797222,-0.00032,-64
8.8,-0.000305,-61
8.802778,-0.000315,-63
8.805556,-0.000305,-61
8.808333,-0.000315,-63
8.811111,-0.000325,-65
8.813889,-0.00031,-62
8.816667,-0.000295,-59
8.819444,-0.0003,-60
8.822222,-0.000305,-61
8.825,-0.00031,-62
8.827778,-0.000325,-65
8.830556,-0.000315,-63
8.833333,-0.000315,-63
8.836111,-0.000305,-61
8.838889,-0.000305,-61
8.841667,-0.000325,-65
8.844444,-0.00032,-64
8.847222,-0.00032,-64
8.85,-0.00031,-62
8.852778,-0.000305,-61
8.855556,-0.00032,-64
8.858333,-0.00032,-64
8.861111,-0.00032,-64
8.863889,-0.00031,-62
8.866667,-0.000305,-61
8.869444,-0.00029,-58
8.872222,-0.000285,-57
8.875,-0.00029,-58
8.877778,-0.000305,-61
8.880556,-0.00031,-62
8.883333,-0.0003,-60
8.886111,-0.0003,-60
8.888889,-0.00031,-62
8.891667,-0.000315,-63
8.894444,-0.000315,-63
8.897222,-0.00031,-62
8.9,-0.000295,-59
8.902778,-0.0003,-60
8.905556,-0.000295,-59
8.908333,-0.000315,-63
8.911111,-0.00031,-62
8.913889,-0.00029,-58
8.916667,-0.000265,-53
8.919444,-0.00024,-48
8.922222,-0.000255,-51
8.925,-0.00024,-48
8.927778,-0.00025,-50
8.930556,-0.000225,-45
8.933333,-0.000225,-45
8.936111,-0.000215,-43
8.938889,-0.00021,-42
8.941667,-0.0002,-40
8.944444,-0.000195,-39
8.947222,-0.000195,-39
8.95,-0.00018,-36
8.952778,-0.000175,-35
8.955556,-0.00018,-36
8.958333,-0.000205,-41
8.961111,-0.000215,-43
8.963889,-0.00021,-42
8.966667,-0.00021,-42
8.969444,-0.00021,-42
8.972222,-0.00021,-42
8.975,-0.000215,-43
8.977778,-0.000225,-45
8.980556,-0.00021,-42
8.983333,-0.00018,-36
8.986111,-0.00017,-34
8.988889,-0.000185,-37
8.991667,-0.00024,-48
8.994444,-0.000255,-51
8.997222,-0.000255,-51
9.0,-0.00027,-54
9.002778,-0.000275,-55
9.005556,-0.000285,-57
9.008333,-0.0003,-60
9.011111,-0.0003,-60
9.013889,-0.000315,-63
9.016667,-0.000305,-61
9.019444,-0.0003,-60
9.022222,-0.000295,-59
9.025,-0.0003,-60
9.027778,-0.000315,-63
9.030556,-0.00031,-62
9.033333,-0.00031,-62
9.036111,-0.0003,-60
9.038889,-0.0003,-60
9.041667,-0.000305,-61
9.044444,-0.000315,-63
9.047222,-0.000325,-65
9.05,-0.00032,-64
9.052778,-0.00032,-64
9.055556,-0.00032,-64
9.058333,-0.000325,-65
9.061111,-0.00034,-68
9.063889,-0.000335,-67
9.066667,-0.000325,-65
9.069444,-0.000315,-63
9.072222,-0.00032,-64
9.075,-0.000345,-69
9.077778,-0.00037,-74
9.080556,-0.000395,-79
9.083333,-0.000425,-85
9.086111,-0.000445,-89
9.088889,-0.000465,-93
9.091667,-0.00051,-102
9.094444,-0.00053,-106
9.097222,-0.000485,-97
9.1,-0.00037,-74
9.102778,-0.000235,-47
9.105556,-9e-05,-18
9.108333,0.000105,21
9.111111,0.000375,75
9.113889,0.000655,131
9.116667,0.00082,164
9.119444,0.000865,173
9.122222,0.000735,147
9.125,0.00045,90
9.127778,6e-05,12
9.130556,-0.00027,-54
9.133333,-0.00043,-86
9.136111,-0.00046,-92
9.138889,-0.000415,-83
9.141667,-0.000385,-77
9.144444,-0.000365,-73
9.147222,-0.000355,-71
9.15,-0.000355,-71
9.152778,-0.000345,-69
9.155556,-0.00035,-70
9.158333,-0.00035,-70
9.161111,-0.00036,-72
9.163889,-0.000345,-69
9.166667,-0.00034,-68
9.169444,-0.00034,-68
9.172222,-0.000335,-67
9.175,-0.000335,-67
9.177778,-0.000355,-71
9.180556,-0.000345,-69
9.183333,-0.00034,-68
9.186111,-0.000335,-67
9.188889,-0.00034,-68
9.191667,-0.00035,-70
9.194444,-0.000365,-73
9.197222,-0.00036,-72
9.2,-0.000365,-73
9.202778,-0.00035,-70
9.205556,-0.000345,-69
9.208333,-0.000365,-73
9.211111,-0.00036,-72
9.213889,-0.00035,-70
9.216667,-0.000355,-71
9.219444,-0.00035,-70
9.222222,-0.000355,-71
9.225,-0.00035,-70
9.227778,-0.00036,-72
9.230556,-0.000335,-67
9.233333,-0.000335,-67
9.236111,-0.00033,-66
9.238889,-0.00034,-68
9.241667,-0.00035,-70
9.244444,-0.00035,-70
9.247222,-0.000345,-69
9.25,-0.000335,-67
9.252778,-0.000345,-69
9.255556,-0.000355,-71
9.258333,-0.000355,-71
9.261111,-0.00037,-74
9.263889,-0.000355,-71
9.266667,-0.00035,-70
9.269444,-0.000345,-69
9.272222,-0.000365,-73
9.275,-0.000365,-73
9.277778,-0.00037,-74
9.280556,-0.000365,-73
9.283333,-0.000355,-71
9.286111,-0.000345,-69
9.288889,-0.000345,-69
9.291667,-0.000345,-69
9.294444,-0.00034,-68
9.297222,-0.000335,-67
9.3,-0.000325,-65
9.302778,-0.000335,-67
9.305556,-0.000345,-69
9.308333,-0.00035,-70
9.311111,-0.00035,-70
9.313889,-0.000355,-71
9.316667,-0.000355,-71
9.319444,-0.00036,-72
9.322222,-0.00035,-70
9.325,-0.00036,-72
9.327778,-0.000365,-73
9.330556,-0.000345,-69
9.333333,-0.000345,-69
9.336111,-0.00033,-66
9.338889,-0.00035,-70
9.341667,-0.000345,-69
9.344444,-0.000355,-71
9.347222,-0.00035,-70
9.35,-0.00034,-68
9.352778,-0.000335,-67
9.355556,-0.00035,-70
9.358333,-0.000365,-73
9.361111,-0.00038,-76
9.363889,-0.000385,-77
9.366667,-0.000355,-71
9.369444,-0.00036,-72
9.372222,-0.000355,-71
9.375,-0.00037,-74
9.377778,-0.000385,-77
9.380556,-0.00037,-74
9.383333,-0.00037,-74
9.386111,-0.00035,-70
9.388889,-0.000345,-69
9.391667,-0.000365,-73
9.394444,-0.000365,-73
9.397222,-0.00036,-72
9.4,-0.000345,-69
9.402778,-0.00033,-66
9.405556,-0.00033,-66
9.408333,-0.00033,-66
9.411111,-0.000335,-67
9.413889,-0.000315,-63
9.416667,-0.00031,-62
9.419444,-0.000285,-57
9.422222,-0.00029,-58
9.425,-0.00029,-58
9.427778,-0.0003,-60
9.430556,-0.00028,-56
9.433333,-0.000275,-55
9.436111,-0.00026,-52
9.438889,-0.00026,-52
9.441667,-0.00027,-54
9.444444,-0.000265,-53
9.447222,-0.000255,-51
9.45,-0.00025,-50
9.452778,-0.000245,-49
9.455556,-0.000245,-49
9.458333,-0.000255,-51
9.461111,-0.000265,-53
9.463889,-0.00026,-52
9.466667,-0.000255,-51
9.469444,-0.00024,-48
9.472222,-0.00025,-50
9.475,-0.000255,-51
9.477778,-0.000275,-55
9.480556,-0.000275,-55
9.483333,-0.000265,-53
9.486111,-0.00027,-54
9.488889,-0.000275,-55
9.491667,-0.00028,-56
9.494444,-0.00029,-58
9.497222,-0.00028,-56
9.5,-0.000275,-55
9.502778,-0.00027,-54
9.505556,-0.00027,-54
9.508333,-0.00028,-56
9.511111,-0.00029,-58
9.513889,-0.00028,-56
9.516667,-0.000285,-57
9.519444,-0.000275,-55
9.522222,-0.00029,-58
9.525,-0.00028,-56
9.527778,-0.00029,-58
9.530556,-0.00028,-56
9.533333,-0.000285,-57
9.536111,-0.000275,-55
9.538889,-0.00028,-56
9.541667,-0.000295,-59
9.544444,-0.000305,-61
9.547222,-0.0003,-60
9.55,-0.0003,-60
9.552778,-0.000305,-61
9.555556,-0.000315,-63
9.558333,-0.00032,-64
9.561111,-0.00031,-62
9.563889,-0.00031,-62
9.566667,-0.0003,-60
9.569444,-0.00031,-62
9.572222,-0.00031,-62
9.575,-0.00032,-64
9.577778,-0.000325,-65
9.580556,-0.00031,-62
9.583333,-0.00032,-64
9.586111,-0.00031,-62
9.588889,-0.00031,-62
9.591667,-0.000315,-63
9.594444,-0.000325,-65
9.597222,-0.000315,-63
9.6,-0.000305,-61
9.602778,-0.000315,-63
9.605556,-0.00031,-62
9.608333,-0.00032,-64
9.611111,-0.000325,-65
9.613889,-0.000325,-65
9.616667,-0.00032,-64
9.619444,-0.000305,-61
9.622222,-0.000305,-61
9.625,-0.0003,-60
9.627778,-0.000315,-63
9.630556,-0.0003,-60
9.633333,-0.00031,-62
9.636111,-0.000315,-63
9.638889,-0.000305,-61
9.641667,-0.00031,-62
9.644444,-0.00032,-64
9.647222,-0.00031,-62
9.65,-0.0003,-60
9.652778,-0.000295,-59
9.655556,-0.0003,-60
9.658333,-0.000315,-63
9.661111,-0.000325,-65
9.663889,-0.000325,-65
9.666667,-0.000305,-61
9.669444,-0.00031,-62
9.672222,-0.00029,-58
9.675,-0.000315,-63
9.677778,-0.000325,-65
9.680556,-0.00032,-64
9.683333,-0.00029,-58
9.686111,-0.00028,-56
9.688889,-0.00026,-52
9.691667,-0.00026,-52
9.694444,-0.000265,-53
9.697222,-0.00026,-52
9.7,-0.00025,-50
9.702778,-0.00023,-46
9.705556,-0.00022,-44
9.708333,-0.00022,-44
9.711111,-0.000235,-47
9.713889,-0.00022,-44
9.716667,-0.000205,-41
9.719444,-0.000205,-41
9.722222,-0.00021,-42
9.725,-0.00021,-42
9.727778,-0.00023,-46
9.730556,-0.00024,-48
9.733333,-0.00023,-46
9.736111,-0.000225,-45
9.738889,-0.000235,-47
9.741667,-0.00025,-50
9.744444,-0.000265,-53
9.747222,-0.00026,-52
9.75,-0.000245,-49
9.752778,-0.000215,-43
9.755556,-0.000215,-43
9.758333,-0.000245,-49
9.761111,-0.00028,-56
9.763889,-0.000275,-55
9.766667,-0.000275,-55
9.769444,-0.000295,-59
9.772222,-0.00031,-62
9.775,-0.000325,-65
9.777778,-0.00034,-68
9.780556,-0.00034,-68
9.783333,-0.000325,-65
9.786111,-0.000315,-63
9.788889,-0.00031,-62
9.791667,-0.000315,-63
9.794444,-0.00033,-66
9.797222,-0.00033,-66
9.8,-0.000325,-65
9.802778,-0.000325,-65
9.805556,-0.000335,-67
9.808333,-0.000345,-69
9.811111,-0.00035,-70
9.813889,-0.00035,-70
9.816667,-0.00035,-70
9.819444,-0.000345,-69
9.822222,-0.00035,-70
9.825,-0.000365,-73
9.827778,-0.00036,-72
9.830556,-0.00035,-70
9.833333,-0.000355,-71
9.836111,-0.000345,-69
9.838889,-0.000345,-69
9.841667,-0.00035,-70
9.844444,-0.000365,-73
9.847222,-0.00038,-76
9.85,-0.000405,-81
9.852778,-0.000425,-85
9.855556,-0.00044,-88
9.858333,-0.00047,-94
9.861111,-0.00052,-104
9.863889,-0.00054,-108
9.866667,-0.00049,-98
9.869444,-0.00039,-78
9.872222,-0.00026,-52
9.875,-0.000115,-23
9.877778,8.5e-05,17
9.880556,0.00036,72
9.883333,0.000615,123
9.886111,0.00078,156
9.888889,0.000835,167
9.891667,0.00072,144
9.894444,0.00041,82
9.897222,3e-05,6
9.9,-0.000255,-51
9.902778,-0.000415,-83
9.905556,-0.00047,-94
9.908333,-0.000465,-93
9.911111,-0.000435,-87
9.913889,-0.000395,-79
9.916667,-0.000375,-75
9.919444,-0.00037,-74
9.922222,-0.000375,-75
9.925,-0.000375,-75
9.927778,-0.00039,-78
9.930556,-0.0004,-80
9.933333,-0.00038,-76
9.936111,-0.000385,-77
9.938889,-0.000385,-77
9.941667,-0.000385,-77
9.944444,-0.000385,-77
9.947222,-0.00037,-74
9.95,-0.00037,-74
9.952778,-0.00036,-72
9.955556,-0.00038,-76
9.958333,-0.00038,-76
9.961111,-0.000385,-77
9.963889,-0.00037,-74
9.966667,-0.00037,-74
9.969444,-0.000365,-73
9.972222,-0.000375,-75
9.975,-0.000385,-77
9.977778,-0.00039,-78
9.980556,-0.00039,-78
9.983333,-0.000385,-77
9.986111,-0.000385,-77
9.988889,-0.000395,-79
9.991667,-0.00039,-78
9.994444,-0.0004,-80
9.997222,-0.000405,-81
